id,kanji,kana,vietnamese,hanViet,level,pos,tags,exampleSentence,exampleTranslation
"n2_0042","げんかん","HUYỀN QUAN","Cửa ra vào","Cửa ra vào","N2","","special,n2_bs","",""
"n2_0043","しわ","しわ","Nếp Nhăn","Nếp Nhăn","N2","","special,n2_bs","",""
"n2_0044","おとしをとる","NIÊN THỦ","Về già, tuổi già","Về già, tuổi già","N2","","special,n2_bs","",""
"n2_0045","めんせつ","DIỆN TIẾP","Phỏng vấn","Phỏng vấn","N2","","special,n2_bs","",""
"n2_0046","おれい","LỄ","Lễ, cảm ơn","Lễ, cảm ơn","N2","","special,n2_bs","",""
"n2_0047","おじぎ","TỪ NGHI","Cúi chào","Cúi chào","N2","","special,n2_bs","",""
"n2_0048","みとめ","XÁC","Thừa nhận","Thừa nhận","N2","","special,n2_bs","",""
"n2_0049","ほうふ","PHONG PHÚ","Phong phú","Phong phú","N2","","special,n2_bs","",""
"n2_0050","しんようする","TÍN DỤNG","Tin tưởng","Tin tưởng","N2","","special,n2_bs","",""
"n2_0051","ほめる","BAO","Khen","Khen","N2","","special,n2_bs","",""
"n2_0052","しかる","SẤT","Mắng","Mắng","N2","","special,n2_bs","",""
"n2_0053","いし","Ý TƯ/Ý CHÍ","Ý chí","Ý chí","N2","","special,n2_bs","",""
"n2_0054","りせい","LÝ TÍNH","Lý tính, lý trí","Lý tính, lý trí","N2","","special,n2_bs","",""
"n2_0055","ひろう","THẬP","Nhặt","Nhặt","N2","","special,n2_bs","",""
"n2_0056","むすぶ","KẾT","Buộc","Buộc","N2","","special,n2_bs","",""
"n2_0057","しばる","PHƯỢC","Buộc","Buộc","N2","","special,n2_bs","",""
"n2_0058","とうす","THÔNG","Xuyên qua","Xuyên qua","N2","","special,n2_bs","",""
"n2_0059","いと","MỊCH","Sợi chỉ","Sợi chỉ","N2","","special,n2_bs","",""
"n2_0060","ふた","CÁI","Cái nắp","Cái nắp","N2","","special,n2_bs","",""
"n2_0061","ぬく","BẠT","Cậy, tháo","Cậy, tháo","N2","","special,n2_bs","",""
"n2_0062","ひあたりがいい","NHẬT ĐƯƠNG LƯƠNG","Có ánh sáng mặt trời chiếu vào","Có ánh sáng mặt trời chiếu vào","N2","","special,n2_bs","",""
"n2_0063","ひあたりがわるい","NHẬT ĐƯƠNG ÁC","Không có ánh sáng mặt trời chiếu vào","Không có ánh sáng mặt trời chiếu vào","N2","","special,n2_bs","",""
"n2_0064","さくや","TẠC DẠ","Đêm qua","Đêm qua","N2","","special,n2_bs","",""
"n2_0065","おうぼ","ỨNG MỘ","Ứng tuyển","Ứng tuyển","N2","","special,n2_bs","",""
"n2_0066","つりをする","ĐIẾU","Câu cá","Câu cá","N2","","special,n2_bs","",""
"n2_0067","えいぎょう","DOANH NGHIỆP","Doanh nghiệp, kinh doanh","Doanh nghiệp, kinh doanh","N2","","special,n2_bs","",""
"n2_0068","しゅうまつ","CHU MẠT","Cuối tuần","Cuối tuần","N2","","special,n2_bs","",""
"n2_0069","どにち","THỔ NHẬT","Thứ 7, cuối tuần","Thứ 7, cuối tuần","N2","","special,n2_bs","",""
"n2_0070","きゅうじつ","HƯU NHẬT","Ngày nghỉ","Ngày nghỉ","N2","","special,n2_bs","",""
"n2_0071","さいじつ","TẾ NHẬT","Ngày lễ","Ngày lễ","N2","","special,n2_bs","",""
"n2_0072","しゅくじつ","CHÚC NHẬT","Ngày lễ","Ngày lễ","N2","","special,n2_bs","",""
"n2_0073","じゅんばん","THUẬN PHIÊN","Thứ tự","Thứ tự","N2","","special,n2_bs","",""
"n2_0074","かこ","QUÁ KHỨ","Quá khứ","Quá khứ","N2","","special,n2_bs","",""
"n2_0075","びょうにん","BỆNH NHÂN","Người ốm","Người ốm","N2","","special,n2_bs","",""
"n2_0076","れっしゃ","LIỆT XA","Xe điện","Xe điện","N2","","special,n2_bs","",""
"n2_0077","ためる","TRỮ","Để dành tiền","Để dành tiền","N2","","special,n2_bs","",""
"n2_0078","けいひん","CẢNH PHẨM","Quà kèm giảm giá、Phần thưởng","Quà kèm giảm giá、Phần thưởng","N2","","special,n2_bs","",""
"n2_0079","ゆうりょう","HỮU LIỆU","Sự trả phí","Sự trả phí","N2","","special,n2_bs","",""
"n2_0080","しきょうひん","THÍ CUNG PHẨM","Hàng dùng thử, sản phẩm dùng thử","Hàng dùng thử, sản phẩm dùng thử","N2","","special,n2_bs","",""
"n2_0081","けいえい","KINH DOANH","Kinh doanh","Kinh doanh","N2","","special,n2_bs","",""
"n2_0082","きっさてん","KHIẾT TRÀ ĐIẾM","Quán giải khát, cửa hàng cafe","Quán giải khát, cửa hàng cafe","N2","","special,n2_bs","",""
"n2_0083","ついきゅう","TRUY CẦU","Theo đuổi","Theo đuổi","N2","","special,n2_bs","",""
"n2_0084","そんしつ","TỔN THẤT","Tổn thất、lỗ","Tổn thất、lỗ","N2","","special,n2_bs","",""
"n2_0085","そんがい","TỔN HẠI","Tổn hại","Tổn hại","N2","","special,n2_bs","",""
"n2_0086","ふりえき","BẤT LỢI ÍCH","Không có lợi ích","Không có lợi ích","N2","","special,n2_bs","",""
"n2_0087","くろじ","HẮC TỰ","Lãi","Lãi","N2","","special,n2_bs","",""
"n2_0088","せんでん","TUYÊN TRUYỀN","Tuyên truyền","Tuyên truyền","N2","","special,n2_bs","",""
"n2_0089","けいさん","KẾ TOÁN","Tính toán","Tính toán","N2","","special,n2_bs","",""
"n2_0090","かいけい","HỘI KẾ","Tính toán","Tính toán","N2","","special,n2_bs","",""
"n2_0091","ほしょう","BỔ THƯỜNG","Bồi thường、Bồi hoàn","Bồi thường、Bồi hoàn","N2","","special,n2_bs","",""
"n2_0092","ばいしょう","BỒI THƯỜNG","Bồi thường","Bồi thường","N2","","special,n2_bs","",""
"n2_0093","とうさん","ĐẢO SẢN","Phá sản","Phá sản","N2","","special,n2_bs","",""
"n2_0094","ひさいしゃ","BỊ TAI GIẢ","Nạn nhân","Nạn nhân","N2","","special,n2_bs","",""
"n2_0095","へいわ","BÌNH HÒA","Hòa bình","Hòa bình","N2","","special,n2_bs","",""
"n2_0096","あまやか","CAM","Ngọt ngào","Ngọt ngào","N2","","special,n2_bs","",""
"n2_0097","いじめる","NGƯỢC","Bị bắt nặt","Bị bắt nặt","N2","","special,n2_bs","",""
"n2_0098","なく","KHẤP","Khóc","Khóc","N2","","special,n2_bs","",""
"n2_0099","ゆか","SÀNG","Nền nhà","Nền nhà","N2","","special,n2_bs","",""
"n2_0100","たね","CHỦNG","Giống","Giống","N2","","special,n2_bs","",""
"n2_0101","はたけ","ĐIỀN","Ruộng","Ruộng","N2","","special,n2_bs","",""
"n2_0102","はかる","TRẮC/LƯỢNG/KẾ","Đo","Đo","N2","","special,n2_bs","",""
"n2_0103","そくていする","TRẮC ĐỊNH","Đo lường","Đo lường","N2","","special,n2_bs","",""
"n2_0104","そくりょうする","TRẮC LƯỢNG","Đo lường, thăm dò, khảo sát","Đo lường, thăm dò, khảo sát","N2","","special,n2_bs","",""
"n2_0105","けそくする","KẾ TRẮC","Đo lường","Đo lường","N2","","special,n2_bs","",""
"n2_0106","うんせい","VẬN THẾ","Vận may","Vận may","N2","","special,n2_bs","",""
"n2_0107","むね","HUNG","Ngực","Ngực","N2","","special,n2_bs","",""
"n2_0108","こっせつ","CỐT CHIẾT","Gãy xương","Gãy xương","N2","","special,n2_bs","",""
"n2_0109","ほね","CỐT","Xương cốt, xương xẩu","Xương cốt, xương xẩu","N2","","special,n2_bs","",""
"n2_0110","しぼう","TỬ VONG","Tử vong, chết","Tử vong, chết","N2","","special,n2_bs","",""
"n2_0111","しさつする","CHẨN SÁT","Chẩn đoán, khám bệnh","Chẩn đoán, khám bệnh","N2","","special,n2_bs","",""
"n2_0112","きんむする","CẦN VỤ","Làm việc","Làm việc","N2","","special,n2_bs","",""
"n2_0113","がくひ","HỌC PHÍ","Học phí","Học phí","N2","","special,n2_bs","",""
"n2_0114","しつぎょうりつ","THẤT NGHIỆP SUẤT","Tỉ lệ thất nghiệp","Tỉ lệ thất nghiệp","N2","","special,n2_bs","",""
"n2_0115","じしゃく","TỪ THẠCH","Nam châm","Nam châm","N2","","special,n2_bs","",""
"n2_0116","はなれる","LY","Tách ra","Tách ra","N2","","special,n2_bs","",""
"n2_0117","ちんぼつ","TRẦM MỘT","Sự chìm xuống","Sự chìm xuống","N2","","special,n2_bs","",""
"n2_0118","でんとう","ĐIỆN ĐĂNG","Điện quang, đèn điện","Điện quang, đèn điện","N2","","special,n2_bs","",""
"n2_0119","さげる","HẠ/ĐÊ","Giảm bớt, hạ","Giảm bớt, hạ","N2","","special,n2_bs","",""
"n2_0120","ころげる","CHUYỂN","Lăn","Lăn","N2","","special,n2_bs","",""
"n2_0121","へい","BIÊN","Tường, rào","Tường, rào","N2","","special,n2_bs","",""
"n2_0122","さんらん","TÁN LOẠN","Vứt lung tung","Vứt lung tung","N2","","special,n2_bs","",""
"n2_0123","ほどける","GIẢI","Mở ra,　có thể giải quyết","Mở ra,　có thể giải quyết","N2","","special,n2_bs","",""
"n2_0124","ほどく","GIẢI","Cởi、giải quyết","Cởi、giải quyết","N2","","special,n2_bs","",""
"n2_0125","ちる","TẢN","Tàn, rụng","Tàn, rụng","N2","","special,n2_bs","",""
"n2_0126","てあし","THỦ TÚC","Tay chân","Tay chân","N2","","special,n2_bs","",""
"n2_0127","あらそう","TRANH","Đánh nhau, tranh chấp","Đánh nhau, tranh chấp","N2","","special,n2_bs","",""
"n2_0128","せんそうする","CHIẾN TRANH","Chiến tranh","Chiến tranh","N2","","special,n2_bs","",""
"n2_0129","とうそうする","ĐẤU TRANH","Đấu tranh","Đấu tranh","N2","","special,n2_bs","",""
"n2_0130","りょうど","LÃNH THỔ","Lãnh thổ","Lãnh thổ","N2","","special,n2_bs","",""
"n2_0131","とりつかう","THỦ TRÁP","Thao tác, bán","Thao tác, bán","N2","","special,n2_bs","",""
"n2_0132","かんけいする","QUAN HỆ","Quan hệ","Quan hệ","N2","","special,n2_bs","",""
"n2_0133","たつ","LẬP/PHÁT","Khởi hành","Khởi hành","N2","","special,n2_bs","",""
"n2_0134","しゅっぱつする","XUẤT PHÁT","Khởi hành","Khởi hành","N2","","special,n2_bs","",""
"n2_0135","ぎちょう","NGHỊ TRƯỜNG","Chủ tịch","Chủ tịch","N2","","special,n2_bs","",""
"n2_0136","ふめい","BẤT MINH","Bất tỉnh, bất minh","Bất tỉnh, bất minh","N2","","special,n2_bs","",""
"n2_0137","きふきん","KÝ PHÓ KIM","Đóng góp","Đóng góp","N2","","special,n2_bs","",""
"n2_0138","さいわい","HẠNH","Hạnh phúc","Hạnh phúc","N2","","special,n2_bs","",""
"n2_0139","こうふく","HẠNH PHÚC","Hạnh phúc","Hạnh phúc","N2","","special,n2_bs","",""
"n2_0140","ようち","ẤU TRĨ","Ấu trĩ, non nớt","Ấu trĩ, non nớt","N2","","special,n2_bs","",""
"n2_0141","みじゅく","VI THỤC","Chưa có kinh nghiệm, chưa chín chắn","Chưa có kinh nghiệm, chưa chín chắn","N2","","special,n2_bs","",""
"n2_0142","こころづよい","TÂM CƯỜNG","Vững tâm, khích lệ","Vững tâm, khích lệ","N2","","special,n2_bs","",""
"n2_0143","あわれ","AI","Tội nghiệp","Tội nghiệp","N2","","special,n2_bs","",""
"n2_0144","かわいらしい","KHẢ ÁI","Đáng yêu, dễ thương","Đáng yêu, dễ thương","N2","","special,n2_bs","",""
"n2_0145","きのどく","KHÍ ĐỘC","Đáng tiếc, chia buồn, đáng thương","Đáng tiếc, chia buồn, đáng thương","N2","","special,n2_bs","",""
"n2_0146","ゆたか","PHONG","Giàu có, phong phú","Giàu có, phong phú","N2","","special,n2_bs","",""
"n2_0147","しゃっきん","TÁ KIM","Món nợ, khoản nợ","Món nợ, khoản nợ","N2","","special,n2_bs","",""
"n2_0148","しかたない","SĨ PHƯƠNG","Không có cách nào khác","Không có cách nào khác","N2","","special,n2_bs","",""
"n2_0149","あらし","LAM","Dông bão","Dông bão","N2","","special,n2_bs","",""
"n2_0150","わずらわしい","PHIỀN","Phiền phức","Phiền phức","N2","","special,n2_bs","",""
"n2_0151","くどい","TRUÂN","Dài dòng, lắm lời","Dài dòng, lắm lời","N2","","special,n2_bs","",""
"n2_0152","あっさりした","あっさりした","Đơn giản, cởi mở","Đơn giản, cởi mở","N2","","special,n2_bs","",""
"n2_0153","けむたい","YÊN","Ngột ngạt","Ngột ngạt","N2","","special,n2_bs","",""
"n2_0154","じゃま","TÀ MA","Vướng víu","Vướng víu","N2","","special,n2_bs","",""
"n2_0155","うるさい","PHIỀN","Ồn ào","Ồn ào","N2","","special,n2_bs","",""
"n2_0156","へいおん","BÌNH ỔN","Bình yên, bình tĩnh, yên bình","Bình yên, bình tĩnh, yên bình","N2","","special,n2_bs","",""
"n2_0157","おだやか","ỔN","Điềm đảm, yên ả, ôn hòa","Điềm đảm, yên ả, ôn hòa","N2","","special,n2_bs","",""
"n2_0158","おこる","NỘ","Tức giận","Tức giận","N2","","special,n2_bs","",""
"n2_0159","あわただしい","HOẢNG","Vội vã, cuống cuồng","Vội vã, cuống cuồng","N2","","special,n2_bs","",""
"n2_0160","きずつけ","THƯƠNG","Tổn thương","Tổn thương","N2","","special,n2_bs","",""
"n2_0161","ばかばかしい","MÃ LỘC","Buồn cười, ngu ngốc","Buồn cười, ngu ngốc","N2","","special,n2_bs","",""
"n2_0162","でたらめ","XUẤT TUYẾT MỤC","Bừa, linh tinh","Bừa, linh tinh","N2","","special,n2_bs","",""
